code,name,state,total_casos,total_mortes,primeirocaso,ultimoregistro,taxa_mortalidade_cidade,population,mortes_por_100k,casos_por_100k
130400.0,Silves,AM,256225.0,3862,2020-03-27,2021-05-23,1.51,9171.0,42111.0,2793861.08
130406.0,Tabatinga,AM,810946.0,33843,2020-03-27,2021-05-23,4.17,65844.0,51398.76,1231617.16
130410.0,Tapauá,AM,444468.0,3861,2020-03-27,2021-05-23,0.87,17156.0,22505.25,2590743.76
130420.0,Tefé,AM,1849925.0,41359,2020-03-27,2021-05-23,2.24,59849.0,69105.58,3090987.32
130423.0,Tonantins,AM,279222.0,7721,2020-03-27,2021-05-23,2.77,18755.0,41167.69,1488786.99
130426.0,Uarini,AM,377417.0,5016,2020-03-27,2021-05-23,1.33,,,
130430.0,Urucará,AM,389033.0,7756,2020-03-27,2021-05-23,1.99,16256.0,47711.61,2393165.6
130440.0,Urucurituba,AM,498241.0,5082,2020-03-27,2021-05-23,1.02,23065.0,22033.38,2160160.42
140002.0,Amajari,RR,180626.0,4602,2020-03-27,2021-05-23,2.55,12796.0,35964.36,1411581.74
140005.0,Alto Alegre,RR,266701.0,6139,2020-03-27,2021-05-23,2.3,15510.0,39580.92,1719542.23
140010.0,Boa Vista,RR,16039180.0,220595,2020-03-27,2021-05-23,1.38,399213.0,55257.47,4017699.82
140015.0,Bonfim,RR,398107.0,5178,2020-03-27,2021-05-23,1.3,12409.0,41727.78,3208211.78
140017.0,Cantá,RR,435712.0,5134,2020-03-27,2021-05-23,1.18,18335.0,28001.09,2376394.87
140020.0,Caracaraí,RR,447248.0,6815,2020-03-27,2021-05-23,1.52,21926.0,31081.82,2039806.62
140023.0,Caroebe,RR,384449.0,3162,2020-03-27,2021-05-23,0.82,10169.0,31094.5,3780597.9
140028.0,Iracema,RR,179697.0,2466,2020-03-27,2021-05-23,1.37,,,
140030.0,Mucajaí,RR,456359.0,6042,2020-03-27,2021-05-23,1.32,17853.0,33843.05,2556203.44
140040.0,Normandia,RR,120403.0,5744,2020-03-27,2021-05-23,4.77,11290.0,50876.88,1066457.04
140045.0,Pacaraima,RR,547736.0,9434,2020-03-27,2021-05-23,1.72,17401.0,54215.27,3147727.14
140047.0,Rorainópolis,RR,644591.0,9814,2020-03-27,2021-05-23,1.52,30163.0,32536.55,2137025.49
140050.0,São João da Baliza,RR,292998.0,1309,2020-03-27,2021-05-23,0.45,8201.0,15961.47,3572710.65
140060.0,São Luiz,RR,102689.0,1576,2020-03-27,2021-05-23,1.53,7986.0,19734.54,1285862.76
140070.0,Uiramutã,RR,295262.0,1731,2020-03-27,2021-05-23,0.59,10559.0,16393.6,2796306.47
150010.0,Abaetetuba,PA,1542446.0,44258,2020-03-27,2021-05-23,2.87,157698.0,28065.04,978101.18
150013.0,Abel Figueiredo,PA,150863.0,1064,2020-03-27,2021-05-23,0.71,7434.0,14312.62,2029365.08
150020.0,Acará,PA,290355.0,5677,2020-03-27,2021-05-23,1.96,55591.0,10212.08,522305.77
150030.0,Afuá,PA,766227.0,3826,2020-03-27,2021-05-23,0.5,39218.0,9755.72,1953763.58
150034.0,Água Azul do Norte,PA,249302.0,678,2020-03-27,2021-05-23,0.27,27430.0,2471.75,908866.2
150040.0,Alenquer,PA,541148.0,13819,2020-03-27,2021-05-23,2.55,56789.0,24333.94,952909.89
150050.0,Almeirim,PA,373156.0,7015,2020-03-27,2021-05-23,1.88,34109.0,20566.42,1094010.38
150060.0,Altamira,PA,2122360.0,48995,2020-03-27,2021-05-23,2.31,114594.0,42755.29,1852069.04
150070.0,Anajás,PA,278950.0,4225,2020-03-27,2021-05-23,1.51,29277.0,14431.12,952795.71
150080.0,Ananindeua,PA,3773383.0,152811,2020-03-27,2021-05-23,4.05,530598.0,28799.77,711156.66
150085.0,Anapu,PA,339586.0,7394,2020-03-27,2021-05-23,2.18,27890.0,26511.29,1217590.53
150090.0,Augusto Corrêa,PA,477996.0,8042,2020-03-27,2021-05-23,1.68,45998.0,17483.37,1039166.92
150095.0,Aurora do Pará,PA,249768.0,2988,2020-03-27,2021-05-23,1.2,31338.0,9534.75,797013.21
150100.0,Aveiro,PA,147398.0,1786,2020-03-27,2021-05-23,1.21,,,
150110.0,Bagre,PA,170489.0,3565,2020-03-27,2021-05-23,2.09,30673.0,11622.6,555827.6
150120.0,Baião,PA,151945.0,5787,2020-03-27,2021-05-23,3.81,47446.0,12197.02,320248.28
150125.0,Bannach,PA,60028.0,797,2020-03-27,2021-05-23,1.33,3286.0,24254.41,1826780.28
150130.0,Barcarena,PA,1807426.0,45138,2020-03-27,2021-05-23,2.5,124680.0,36203.08,1449651.91
150140.0,Belém,PA,18868811.0,949005,2020-03-27,2021-05-23,5.03,1492745.0,63574.49,1264034.45
150145.0,Belterra,PA,186176.0,4669,2020-03-27,2021-05-23,2.51,17732.0,26330.93,1049943.6
150150.0,Benevides,PA,751407.0,20064,2020-03-27,2021-05-23,2.67,62737.0,31981.13,1197709.49
150157.0,Bom Jesus do Tocantins,PA,141078.0,2186,2020-03-27,2021-05-23,1.55,16981.0,12873.21,830799.13
150160.0,Bonito,PA,98936.0,3247,2020-03-27,2021-05-23,3.28,16286.0,19937.37,607491.1
150170.0,Bragança,PA,959943.0,34755,2020-03-27,2021-05-23,3.62,127686.0,27219.12,751799.73
150172.0,Brasil Novo,PA,281940.0,5680,2020-03-27,2021-05-23,2.01,15086.0,37650.8,1868885.06
150175.0,Brejo Grande do Araguaia,PA,168389.0,842,2020-03-27,2021-05-23,0.5,,,
150178.0,Breu Branco,PA,129012.0,8595,2020-03-27,2021-05-23,6.66,66046.0,13013.66,195336.58
150180.0,Breves,PA,998802.0,33391,2020-03-27,2021-05-23,3.34,102701.0,32512.83,972533.86
150190.0,Bujaru,PA,251681.0,8866,2020-03-27,2021-05-23,3.52,29132.0,30433.89,863933.13
150195.0,Cachoeira do Piriá,PA,181023.0,913,2020-03-27,2021-05-23,0.5,33900.0,2693.22,533991.15
150200.0,Cachoeira do Arari,PA,107082.0,4792,2020-03-27,2021-05-23,4.48,23767.0,20162.41,450549.08
150210.0,Cametá,PA,1864390.0,41399,2020-03-27,2021-05-23,2.22,137890.0,30023.21,1352085.0
150215.0,Canaã dos Carajás,PA,1625060.0,17724,2020-03-27,2021-05-23,1.09,37085.0,47792.91,4381987.33
150220.0,Capanema,PA,546134.0,24880,2020-03-27,2021-05-23,4.56,69027.0,36043.87,791188.96
150230.0,Capitão Poço,PA,377237.0,14725,2020-03-27,2021-05-23,3.9,54303.0,27116.37,694689.06
150240.0,Castanhal,PA,1275662.0,75098,2020-03-27,2021-05-23,5.89,200793.0,37400.71,635311.99
150250.0,Chaves,PA,102020.0,474,2020-03-27,2021-05-23,0.46,23717.0,1998.57,430155.58
150260.0,Colares,PA,58273.0,4014,2020-03-27,2021-05-23,6.89,12085.0,33214.73,482192.8
150270.0,Conceição do Araguaia,PA,611065.0,8031,2020-03-27,2021-05-23,1.31,47864.0,16778.79,1276669.31
150275.0,Concórdia do Pará,PA,483804.0,6024,2020-03-27,2021-05-23,1.25,33318.0,18080.32,1452079.96
150276.0,Cumaru do Norte,PA,172032.0,1660,2020-03-27,2021-05-23,0.96,,,
150277.0,Curionópolis,PA,509266.0,6493,2020-03-27,2021-05-23,1.27,17929.0,36215.07,2840459.59
150280.0,Curralinho,PA,146589.0,6274,2020-03-27,2021-05-23,4.28,34448.0,18212.96,425537.04
150285.0,Curuá,PA,295620.0,2048,2020-03-27,2021-05-23,0.69,14393.0,14229.14,2053915.1
150290.0,Curuçá,PA,617911.0,20871,2020-03-27,2021-05-23,3.38,40066.0,52091.55,1542232.82
150293.0,Dom Eliseu,PA,382479.0,4385,2020-03-27,2021-05-23,1.15,59719.0,7342.72,640464.51
150295.0,Eldorado do Carajás,PA,104937.0,2952,2020-03-27,2021-05-23,2.81,33808.0,8731.66,310391.03
150300.0,Faro,PA,173492.0,3039,2020-03-27,2021-05-23,1.75,7194.0,42243.54,2411620.8
150304.0,Floresta do Araguaia,PA,131468.0,1912,2020-03-27,2021-05-23,1.45,,,
150307.0,Garrafão do Norte,PA,316397.0,2355,2020-03-27,2021-05-23,0.74,26066.0,9034.76,1213830.28
150309.0,Goianésia do Pará,PA,128596.0,5216,2020-03-27,2021-05-23,4.06,40475.0,12886.97,317717.11
150310.0,Gurupá,PA,493605.0,3492,2020-03-27,2021-05-23,0.71,33376.0,10462.61,1478921.98
150320.0,Igarapé-Açu,PA,363803.0,11289,2020-03-27,2021-05-23,3.1,38807.0,29090.11,937467.47
150330.0,Igarapé-Miri,PA,533082.0,16039,2020-03-27,2021-05-23,3.01,62698.0,25581.36,850237.65
150340.0,Inhangapi,PA,44408.0,2131,2020-03-27,2021-05-23,4.8,11711.0,18196.57,379199.04
150345.0,Ipixuna do Pará,PA,311160.0,8420,2020-03-27,2021-05-23,2.71,64053.0,13145.36,485785.21
150350.0,Irituia,PA,265254.0,4273,2020-03-27,2021-05-23,1.61,32550.0,13127.5,814912.44
150360.0,Itaituba,PA,2217095.0,36455,2020-03-27,2021-05-23,1.64,101247.0,36006.01,2189788.34
150370.0,Itupiranga,PA,234419.0,10187,2020-03-27,2021-05-23,4.35,53269.0,19123.69,440066.46
150375.0,Jacareacanga,PA,541788.0,5073,2020-03-27,2021-05-23,0.94,8239.0,61573.01,6575895.13
150380.0,Jacundá,PA,318235.0,7696,2020-03-27,2021-05-23,2.42,59155.0,13009.89,537968.05
150390.0,Juruti,PA,802393.0,30616,2020-03-27,2021-05-23,3.82,57943.0,52838.13,1384797.13
150400.0,Limoeiro do Ajuru,PA,333713.0,9862,2020-03-27,2021-05-23,2.96,28935.0,34083.29,1153319.51
150405.0,Mãe do Rio,PA,242164.0,12183,2020-03-27,2021-05-23,5.03,30077.0,40506.03,805146.79
150410.0,Magalhães Barata,PA,69405.0,4301,2020-03-27,2021-05-23,6.2,8548.0,50315.86,811944.31
150420.0,Marabá,PA,3276117.0,82301,2020-03-27,2021-05-23,2.51,279349.0,29461.71,1172768.47
150430.0,Maracanã,PA,122622.0,6964,2020-03-27,2021-05-23,5.68,29473.0,23628.41,416048.59
150440.0,Marapanim,PA,227211.0,8230,2020-03-27,2021-05-23,3.62,28336.0,29044.33,801845.71
150442.0,Marituba,PA,512246.0,27837,2020-03-27,2021-05-23,5.43,131521.0,21165.44,389478.49
150445.0,Medicilândia,PA,615224.0,5808,2020-03-27,2021-05-23,0.94,31597.0,18381.49,1947096.24
150450.0,Melgaço,PA,137297.0,3861,2020-03-27,2021-05-23,2.81,27654.0,13961.81,496481.52
150460.0,Mocajuba,PA,603909.0,10167,2020-03-27,2021-05-23,1.68,31136.0,32653.52,1939584.4
150470.0,Moju,PA,481087.0,13081,2020-03-27,2021-05-23,2.72,82094.0,15934.17,586019.68
150475.0,Mojuí dos Campos,PA,229324.0,5464,2020-03-27,2021-05-23,2.38,,,
150480.0,Monte Alegre,PA,726832.0,18242,2020-03-27,2021-05-23,2.51,58032.0,31434.38,1252467.6
150490.0,Muaná,PA,142784.0,6711,2020-03-27,2021-05-23,4.7,40349.0,16632.38,353872.46
150495.0,Nova Esperança do Piriá,PA,332338.0,2262,2020-03-27,2021-05-23,0.68,21368.0,10585.92,1555307.0
150497.0,Nova Ipixuna,PA,160947.0,3550,2020-03-27,2021-05-23,2.21,16678.0,21285.53,965025.78
150500.0,Nova Timboteua,PA,174488.0,1398,2020-03-27,2021-05-23,0.8,15363.0,9099.79,1135767.75
150503.0,Novo Progresso,PA,382941.0,5291,2020-03-27,2021-05-23,1.38,25762.0,20538.0,1486456.8
150506.0,Novo Repartimento,PA,179342.0,12593,2020-03-27,2021-05-23,7.02,75919.0,16587.42,236228.09
150510.0,Óbidos,PA,1055883.0,17842,2020-03-27,2021-05-23,1.69,52137.0,34221.38,2025208.59
150520.0,Oeiras do Pará,PA,279563.0,9483,2020-03-27,2021-05-23,3.39,32512.0,29167.69,859876.35
150530.0,Oriximiná,PA,1663117.0,21006,2020-03-27,2021-05-23,1.26,73096.0,28737.55,2275250.36
150540.0,Ourém,PA,118116.0,1370,2020-03-27,2021-05-23,1.16,17842.0,7678.51,662010.99
150543.0,Ourilândia do Norte,PA,1049548.0,4547,2020-03-27,2021-05-23,0.43,32832.0,13849.29,3196722.71
150548.0,Pacajá,PA,386253.0,4977,2020-03-27,2021-05-23,1.29,47706.0,10432.65,809652.87
150549.0,Palestina do Pará,PA,115419.0,1309,2020-03-27,2021-05-23,1.13,,,
150550.0,Paragominas,PA,1398578.0,39413,2020-03-27,2021-05-23,2.82,113145.0,34834.06,1236093.51
150553.0,Parauapebas,PA,9504724.0,73769,2020-03-27,2021-05-23,0.78,208273.0,35419.38,4563589.14
150555.0,Pau D'Arco,PA,106894.0,1407,2020-03-27,2021-05-23,1.32,5483.0,25661.13,1949553.16
150560.0,Peixe-Boi,PA,68553.0,768,2020-03-27,2021-05-23,1.12,8077.0,9508.48,848743.35
150563.0,Piçarra,PA,114274.0,1066,2020-03-27,2021-05-23,0.93,,,
150565.0,Placas,PA,224256.0,2833,2020-03-27,2021-05-23,1.26,,,
150570.0,Ponta de Pedras,PA,431625.0,4574,2020-03-27,2021-05-23,1.06,31082.0,14715.91,1388665.47
150580.0,Portel,PA,646101.0,18618,2020-03-27,2021-05-23,2.88,62043.0,30008.22,1041376.14
150590.0,Porto de Moz,PA,350811.0,9251,2020-03-27,2021-05-23,2.64,41135.0,22489.36,852828.49
150600.0,Prainha,PA,263654.0,10156,2020-03-27,2021-05-23,3.85,29866.0,34005.22,882789.79
150610.0,Primavera,PA,133884.0,3318,2020-03-27,2021-05-23,2.48,10825.0,30651.27,1236803.7
150611.0,Quatipuru,PA,139558.0,3580,2020-03-27,2021-05-23,2.57,13608.0,26308.05,1025558.5
150613.0,Redenção,PA,1750986.0,23545,2020-03-27,2021-05-23,1.34,84787.0,27769.59,2065158.57
150616.0,Rio Maria,PA,384668.0,3202,2020-03-27,2021-05-23,0.83,18193.0,17600.18,2114373.66
150618.0,Rondon do Pará,PA,219125.0,12412,2020-03-27,2021-05-23,5.66,52357.0,23706.48,418520.92
150619.0,Rurópolis,PA,635790.0,6940,2020-03-27,2021-05-23,1.09,,,
150620.0,Salinópolis,PA,233971.0,15000,2020-03-27,2021-05-23,6.41,40675.0,36877.69,575220.65
150630.0,Salvaterra,PA,198957.0,6431,2020-03-27,2021-05-23,3.23,23752.0,27075.61,837643.15
150635.0,Santa Bárbara do Pará,PA,161367.0,5005,2020-03-27,2021-05-23,3.1,21079.0,23744.01,765534.42
150640.0,Santa Cruz do Arari,PA,52340.0,2905,2020-03-27,2021-05-23,5.55,10128.0,28682.86,516785.15
150650.0,Santa Izabel do Pará,PA,312054.0,15415,2020-03-27,2021-05-23,4.94,70801.0,21772.29,440748.01
150655.0,Santa Luzia do Pará,PA,284490.0,4252,2020-03-27,2021-05-23,1.49,19848.0,21422.81,1433343.41
150658.0,Santa Maria das Barreiras,PA,126956.0,754,2020-03-27,2021-05-23,0.59,,,
150660.0,Santa Maria do Pará,PA,234172.0,6728,2020-03-27,2021-05-23,2.87,24861.0,27062.47,941925.1
150670.0,Santana do Araguaia,PA,525631.0,3694,2020-03-27,2021-05-23,0.7,72817.0,5072.99,721852.04
150680.0,Santarém,PA,3818700.0,120787,2020-03-27,2021-05-23,3.16,304589.0,39655.73,1253722.23
150690.0,Santarém Novo,PA,85163.0,1448,2020-03-27,2021-05-23,1.7,6709.0,21582.95,1269384.41
150700.0,Santo Antônio do Tauá,PA,241454.0,9940,2020-03-27,2021-05-23,4.12,31482.0,31573.6,766958.9
150710.0,São Caetano de Odivelas,PA,228377.0,6988,2020-03-27,2021-05-23,3.06,18050.0,38714.68,1265246.54
150715.0,São Domingos do Araguaia,PA,399374.0,5703,2020-03-27,2021-05-23,1.43,25557.0,22314.83,1562679.5
150720.0,São Domingos do Capim,PA,121669.0,3574,2020-03-27,2021-05-23,2.94,31989.0,11172.59,380346.37
150730.0,São Félix do Xingu,PA,839292.0,6802,2020-03-27,2021-05-23,0.81,128481.0,5294.17,653242.11
150740.0,São Francisco do Pará,PA,92753.0,3305,2020-03-27,2021-05-23,3.56,15882.0,20809.72,584013.35
150745.0,São Geraldo do Araguaia,PA,211243.0,6485,2020-03-27,2021-05-23,3.07,24847.0,26099.73,850175.07
150746.0,São João da Ponta,PA,17326.0,1176,2020-03-27,2021-05-23,6.79,6139.0,19156.21,282228.38
150747.0,São João de Pirabas,PA,85169.0,8093,2020-03-27,2021-05-23,9.5,23045.0,35118.25,369576.91
150750.0,São João do Araguaia,PA,13516.0,2082,2020-03-27,2021-05-23,15.4,13996.0,14875.68,96570.45
150760.0,São Miguel do Guamá,PA,600733.0,12980,2020-03-27,2021-05-23,2.16,58986.0,22005.22,1018433.19
150770.0,São Sebastião da Boa Vista,PA,148590.0,3989,2020-03-27,2021-05-23,2.68,26640.0,14973.72,557770.27
150775.0,Sapucaia,PA,69382.0,1349,2020-03-27,2021-05-23,1.94,,,
150780.0,Senador José Porfírio,PA,210738.0,5400,2020-03-27,2021-05-23,2.56,11658.0,46320.12,1807668.55
150790.0,Soure,PA,144160.0,4667,2020-03-27,2021-05-23,3.24,25374.0,18392.84,568140.62
150795.0,Tailândia,PA,868701.0,14797,2020-03-27,2021-05-23,1.7,106339.0,13914.93,816916.65
150796.0,Terra Alta,PA,123837.0,4082,2020-03-27,2021-05-23,3.3,11720.0,34829.35,1056629.69
150797.0,Terra Santa,PA,221125.0,6842,2020-03-27,2021-05-23,3.09,18769.0,36453.73,1178139.49
150800.0,Tomé-Açu,PA,382987.0,16048,2020-03-27,2021-05-23,4.19,63447.0,25293.55,603632.95
150803.0,Tracuateua,PA,191139.0,5342,2020-03-27,2021-05-23,2.79,30959.0,17255.08,617393.97
150805.0,Trairão,PA,157025.0,1848,2020-03-27,2021-05-23,1.18,,,
150808.0,Tucumã,PA,1022327.0,10875,2020-03-27,2021-05-23,1.06,39602.0,27460.73,2581503.46
150810.0,Tucuruí,PA,959325.0,46724,2020-03-27,2021-05-23,4.87,113659.0,41108.93,844037.87
150812.0,Ulianópolis,PA,458997.0,5937,2020-03-27,2021-05-23,1.29,59210.0,10027.02,775201.82
150815.0,Uruará,PA,415793.0,5959,2020-03-27,2021-05-23,1.43,45476.0,13103.62,914313.04
150820.0,Vigia,PA,305742.0,13252,2020-03-27,2021-05-23,4.33,53686.0,24684.28,569500.43
150830.0,Viseu,PA,406741.0,7681,2020-03-27,2021-05-23,1.89,61403.0,12509.16,662412.26
150835.0,Vitória do Xingu,PA,390737.0,6856,2020-03-27,2021-05-23,1.75,15134.0,45301.97,2581848.82
